16/08/2026                                                                                          Página 1



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
HG167/Whew                    647316    BH   BH.G    100647361  647361    Selected writings on the history of science /               
HG167/Whit                    646404    BH   BH.G    100646415  646415    Science and the modern world : Lowell lectures, 1925 /      
HG167/Wien                    831298    BH   BH.G    100831330  831330    Inventar : sobre la gestación y el cultivo de las ideas /   
HG167/Witt-Char               1061943   BH   BH.G    102066453  1568445   Wittgensteinian themes : essays in honour of David Pears /  
HG167/Wrig                    81326     BH   BH.G    100081327  81327     Explicación y compresión /                                  
HG167/Wrig                    81326     BH   BH.G    100111612  111612    Explicación y compresión /                                  
HG167/Wrig                    81326     BH   BH.G    100146324  146324    Explicación y compresión /                                  
HG167/Zima                    76874     BH   BH.G    100141264  141264    Introducción al estudio de las ciencias : los aspectos filos
HG167/Zima                    76874     BH   BH.G    100761664  761664    Introducción al estudio de las ciencias : los aspectos filos
HG167/Zima                    1065016   BH   BH.G    102108037  1617288   ¿Qué es la ciencia? /                                       
HG167/Zima                    94928     BH   BH.G    100094938  94938     La credibilidad de la ciencia /                             
HG167/Zima                    94928     BH   BH.G    102110161  94935     La credibilidad de la ciencia /                             
HG16:741.5/Doxi      COMIC    2097284   BH   BH.G    102356797  1855265   Logicomix : una búsqueda épica de la verdad /               
HG17/Abel                     721323    BH   BH.G    100721340  721340    La mediación de la filosofía en la construcción de la bioéti
HG17/Agra                     77293     BH   BH.G    100077300  77300     J. Rawls : el sentido de justicia en una sociedad democrátic
HG17/Agui                     2099558   BH   BH.G    102360268  1858511   Una introducción a la ética experimental : problemas, enfoqu
HG17/Ahme                     2099072   BH   BH.F    102357941  1857940   ¿Para qué sirve? : sobre los usos del uso /                 
HG17/Ahme                     2134194   BH   BH.G    102410890  1910366   The promise of happiness /                                  


16/08/2026                                                                                          Página 121



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG17/Ahme                     2134195   BH   BH.G    102410891  1910368   What's the use? : on the uses of use /                      
HG17/Ahme                     2101881   BH   BH.G    102363599  1861842   La promesa de la felicidad : una crítica cultural al imerati
HG17/Ahme                     2134226   BH   BH.G    102410903  1910405   Cruel optimism /                                            
HG17/Alai                     86460     BH   BH.G    100086463  86463     Propos sur le bonheur /                                     
HG17/Alba                     1134492   BH   BH.G    102207534  1737348   Capitalismo y nihilismo : dialéctica del hambre y la mirada 
HG17/Alba                     1134492   BH   BH.G    102158622  1673252   Capitalismo y nihilismo : dialéctica del hambre y la mirada 
HG17/Albe                     80195     BH   BH.G    100080197  80197     Las razones del bien y del mal /                            
HG17/Albe                     77024     BH   BH.G    100077035  77035     Ética y metaética : el dilema de la filosofía moral analític
HG17/Alli                     1067684   BH   BH.G    102189023  1711314   Choice theory : a very short introduction /                 
HG17/Alli                     1067684   BH   BH.G    102076191  1579456   Choice theory : a very short introduction /                 
HG17/Alma                     1026741   BH   BH.G    102010577  1509045   Reflexiones sobre ética y cooperación para el desarrollo /  
HG17/Alva                     1198101   BH   BH.G    102238276  1762667   La clonación, la anticoncepción y el aborto en la sociedad b
HG17/Ampu                     1136931   BH   BH.G    102161884  1676355   Las bridas de la conducta : una aproximación al proceso civi
HG17/Ante                     2119412   BH   BH.G    102392741  1889338   Ante el desorden del mundo : odio, violencia, emancipación /
HG17/Apel                     1093253   BH   BH.G    102109057  1617457   Ética del discurso y ética de la liberación /               
HG17/Apel                     215343    BH   BH.G    100574263  574263    Teoría de la verdad y ética del discurso /                  
HG17/Apel                     215343    BH   BH.G    100285280  285280    Teoría de la verdad y ética del discurso /                  
HG17/Apel                     215343    BH   BH.G    100229558  229558    Teoría de la verdad y ética del discurso /                  
HG17/Apel                     77041     BH   BH.G    100077054  77054     Estudios éticos /                                           
HG17/Appi                     1188461   BH   BH.G    102226199  1748350   Experimentos de ética /                                     
HG17/Appi                     1155663   BH   BH.G    102181731  1702289   Mi cosmopolitismo : "Las culturas sólo importan si les impor
HG17/Appi                     2079976   BH   BH.G    102331148  1830104   Cosmopolitanism : ethics in a world of stangers /           
HG17/Aram                     946231    BH   BH.G    100946241  946241    La quimera del Rey Filósofo : los dilemas del poder, o el fr
HG17/Aran                     1029497   BH   BH.G    102017006  1515415   Ética /                                                     
HG17/Aran                     76941     BH   BH.G    100076945  76945     Ética /                                                     
HG17/Aran                     49961     BH   BH.G    100080014  80014     El buen talante /                                           
HG17/Aran                     80255     BH   BH.G    100080258  80258     Los derechos humanos /                                      
HG17/Aran                     206421    BH   BH.G    100206423  206423    Moral y sociedad : introducción a la moral social española d
HG17/Arie                     1207469   BH   BH.G    102261801  1775788   Por qué mentimos_ en especial a nosotros mismos : la ciencia
HG17/Arjo                     2083001   BH   BH.G    102335839  1834272   Gozar la vida por medio de actos bellos : la actitud ética c
HG17/Arjo                     2083001   BH   BH.G    102335819  1834264   Gozar la vida por medio de actos bellos : la actitud ética c
HG17/Arms                     2081956   BH   BH.G    102334211  1832950   Doce pasos hacia una vida compasiva /                       
HG17/Arna                     77083     BH   BH.G    100077099  77099     ¿Qué es el hedonismo? /                                     
HG17/Arna                     77083     BH   BH.G    100871946  871946    ¿Qué es el hedonismo? /                                     
HG17/Aure                     871239    BH   BH.G    100871248  871248    Meditaciones : enseñanzas para una conducta moral /         
HG17/Auto                     1225683   BH   BH.G    102307860  1803836   Autonomía con otros : ensayos sobre bioética /              
HG17/Aven                     1135602   BH   BH.G    102159433  1674606   La aventura de la moralidad : (paradigmas, fronteras y probl
HG17/Axel                     77089     BH   BH.F    100077093  77093     Hacia una ética problemática /                              
HG17/Bain                     1048192   BH   BH.G    102044705  1543960   Moral para el siglo XXI /                                   
HG17/Bakh                     990626    BH   BH.G    100990627  990627    Hacia una filosofía del acto ético ; De los borradores : y o
HG17/Balz                     2123570   BH   BH.G    102397683  1895293   Ética de la apropiación cultural : Jens Balzer ; traducción 
HG17/Bamb                     77772     BH   BH.G    100077779  77779     Moral scepticism and moral knowledge /                      
HG17/Barn                     1120000   BH   BH.G    102139398  1652263   Understanding agency : social theory and responsible action 
HG17/Bast                     77444     BH   BH.G    100077451  77451     Essai d'éthique fondamentale /                              
HG17/Baum                     1168463   BH   BH.G    102199516  1720918   Ética posmoderna /                                          
HG17/Baum                     649348    BH   BH.G    100650486  650486    Postmodern ethics /                                         
HG17/Beja                     80098     BH   BH.G    100080111  80111     El ámbito íntimo : (privacidad, individualismo y modernidad)
HG17/Beko                     2084955   BH   BH.G    102339209  1837560   Agenda para la cuestión animal : libertad, compasión y coexi
HG17/Bell                     1133520   BH   BH.G    102156797  1672085   Postcolonialismo, emigración y alteridad /                  
HG17/Bell                     212557    BH   BH.G    100212566  212566    Comunidad y utopía : ensayos históricos, éticos y políticos 
HG17/Benh                     1197028   BH   BH.G    102235644  1760934   El ser y el otro en la ética contemporánea : feminismo, comu
HG17/Benh                     234075    BH   BH.G    100234121  234121    The communicative ethics controversy /                      
HG17/Bens                     1077126   BH   BH.G    102088994  1593562   Environmental ethics : an introduction with readings /      
HG17/Bera                     2076584   BH   BH.G    102326344  1824821   Héroes : asesinato masivo y suicidio /                      
HG17/Berg                     940169    BH   BH.G    100940177  940177    Modernidad, pluralismo y crisis de sentido : la orientación 
HG17/Bern                     721437    BH   BH.G    100721452  721452    La bioética : una exposición para comprender, un ensayo para


16/08/2026                                                                                          Página 122



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG17/Bero                     77718     BH   BH.G    100077723  77723     Free will and determinism /                                 
HG17/Beyl                     574699    BH   BH.G    100575832  575832    The dialectical necessity of morality : an analysis and defe
HG17/Bilb                     423513    BH   BH.G    100924216  924216    Aproximación a la ética /                                   
HG17/Bilb                     423513    BH   BH.G    100918403  918403    Aproximación a la ética /                                   
HG17/Bilb                     992592    BH   BH.G    100992597  992597    La revolución en la ética : hábitos y creencias en la socied
HG17/Bioe                     2113057   BH   BH.G    102381567  1879981   Bioética traslacional /                                     
HG17/Birn                     254410    BH   BH.G    100254434  254434    Individualism : theories and methods /                      
HG17/Blac                     1197920   BH   BH.G    102238248  1762343   La ética : fundamentos y problemáticas contemporáneas /     
HG17/Blan                     80462     BH   BH.G    100080471  80471     ¿Está la ética en un callejón sin salida? /                 
HG17/Blaz                     1031248   BH   BH.G    102019823  1518068   Bioética, la nueva ciencia de la vida /                     
HG17/Bobb                     964769    BH   BH.G    102412367  1912181   El tercero ausente /                                        
HG17/Boch                     80232     BH   BH.G    100080238  80238     ¿Qué es autoridad? : introducción a la lógica de la autorida
HG17/Bode                     1217673   BH   BH.G    102295328  1791006   La ira, pasión por la furia /                               
HG17/Boet                     32369     BH   BH.G    100032378  32378     Discurso de la servidumbre voluntaria o el Contra uno /     
HG17/Bohn                     80428     BH   BH.G    100080439  80439     Resistencia y sumisión : cartas y apuntes desde el cautiveri
HG17/Bola                     1190298   BH   BH.G    102229473  1751225   El derecho a no sufrir : argumentos para la legalización de 
HG17/Bola                     719651    BH   BH.G    100719663  719663    Libertad y tolerancia : éticas para sociedades abiertas /   
HG17/Bone                     2093553   BH   BH.G    102387421  1887197   El morir de los sabios : una mirada ética sobre la muerte / 
HG17/Bone                     184673    BH   BH.G    100570966  570966    Éticas contemporáneas /                                     
HG17/Bone                     184673    BH   BH.G    100212044  212044    Éticas contemporáneas /                                     
HG17/Bour                     898800    BH   BH.G    100898804  898804    Kalos Kagathos, Kalokagathia : d'un terme de propagande de s
HG17/Bour                     898796    BH   BH.G    100898799  898799    Kalos Kagathos, Kalokagathia : d'un terme de propagande de s
HG17/Bran                     77662     BH   BH.G    100077672  77672     A theory of the good and the right /                        
HG17/Bran                     75192     BH   BH.G    100077195  77195     Teoría ética /                                              
HG17/Bran                     923724    BH   BH.G    100923726  923726    Teoría ética /                                              
HG17/Brau                     2095717   BH   BH.F    102352793  1853391   La filosofía se ha vuelto loca : un ensayo políticamente inc
HG17/Bren                     77597     BH   BH.G    100077607  77607     The open-texture of moral concepts /                        
HG17/Brig                     1039684   BH   BH.G    102034088  1532310   Las siete leyes del caos : las ventajas de una vida caótica 
HG17/Broa                     916345    BH   BH.G    100916346  916346    Five types of ethical theory /                              
HG17/Cabe                     1225682   BH   BH.G    102307850  1803835   Ética y emoción : el papel de las emociones en la justificac
HG17/Cabe                     2081982   BH   BH.G    102334232  1832975   Dilemas morales : entre la espada y la pared /              
HG17/Cabr                     1224214   BH   BH.G    102306463  1801166   Crítica de la moral afirmativa : una reflexión sobre nacimie
HG17/Call                     1177551   BH   BH.G    102211646  1732961   Free will and responsibility : a guide for practitioners /  
HG17/Camp                     89212     BH   BH.G    100202059  202059    Historia de la ética /                                      
HG17/Camp                     48156     BH   BH.G    100048160  48160     Ética, retórica, política /                                 
HG17/Camp                     48156     BH   BH.G    100077376  77376     Ética, retórica, política /                                 
HG17/Camp                     89212     BH   BH.G    100089222  89222     Historia de la ética /                                      
HG17/Camp                     89212     BH   BH.G    100765165  765165    Historia de la ética /                                      
HG17/Camp                     483553    BH   BH.G    100765176  765176    Historia de la ética /                                      
HG17/Camp                     483553    BH   BH.G    100765174  765174    Historia de la ética /                                      
HG17/Camp                     483553    BH   BH.G    100483557  483557    Historia de la ética /                                      
HG17/Camp                     483548    BH   BH.G    100765173  765173    Historia de la ética /                                      
HG17/Camp                     483548    BH   BH.G    100765172  765172    Historia de la ética /                                      
HG17/Camp                     483548    BH   BH.G    100765169  765169    Historia de la ética /                                      
HG17/Camp                     483548    BH   BH.G    100483551  483551    Historia de la ética /                                      
HG17/Camp                     174208    BH   BH.G    100276032  276032    Virtudes públicas /                                         
HG17/Camp                     1214125   BH   BH.G    102270194  1785782   Breve historia de la ética /                                
HG17/Camp                     1214125   BH   BH.G    102300362  1799051   Breve historia de la ética /                                
HG17/Camp                     1216640   BH   BH.G    102294234  1789591   Breve historia de la ética /                                
HG17/Camp                     1193372   BH   BH.G    102234481  1755875   El gobierno de las emociones /                              
HG17/Camp                     581360    BH   BH.G    100581369  581369    Ética, retórica, política /                                 
HG17/Camp                     89212     BH   BH.G    100765164  765164    Historia de la ética /                                      
HG17/Camp                     991985    BH   BH.G    100991990  991990    El malestar de la vida pública /                            
HG17/Camp                     483553    BH   BH.G    100765177  765177    Historia de la ética /                                      
HG17/Camp                     581142    BH   BH.G    100581168  581168    Paradojas del individualismo /                              
HG17/Camp                     89212     BH   BH.G    100765160  765160    Historia de la ética /                                      


16/08/2026                                                                                          Página 123



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG17/Care                     2134044   BH   BH.G    102410730  1910171   Care ethics : new theories and applications /               
HG17/Casa                     1202257   BH   BH.G    102244337  1768832   Ética, economía y política /                                
HG17/Cast                     212404    BH   BH.G    100570934  570934    La sensibilidad moral : impresiones y testimonios de nuestro
HG17/Cast                     212404    BH   BH.G    100212442  212442    La sensibilidad moral : impresiones y testimonios de nuestro
HG17/Cast                     77977     BH   BH.G    100077983  77983     La culpa /                                                  
HG17/Cave                     1135595   BH   BH.G    102159413  1674589   Ciudades de palabras : cartas pedagógicas sobre un registro 
HG17/Cayg                     2076977   BH   BH.G    102327651  1825412   De la resistencia una filosofía del desafío /               
HG17/Cela                     76929     BH   BH.G    100076936  76936     De genes, dioses y tiranos : la determinación biológica de l
HG17/Celu                     1174412   BH   BH.G    102203147  1728716   Células madre : ciencia, ética y derecho /                  
HG17/Char                     1223467   BH   BH.G    102303509  1800092   La bioética en una sociedad liberal /                       
HG17/Chau                     78195     BH   BH.G    100078203  78203     En contra de la píldora y la planificación familiar /       
HG17/Chri                     103885    BH   BH.G    100103890  103890    Recherche de la liberté /                                   
HG17/Cicc                     1174022   BH   BH.G    102203142  1728238   Bioética : historia, principios, cuestiones /               
HG17/Civi                     1193337   BH   BH.G    102234500  1755847   Civismo /                                                   
HG17/Clas                     651229    BH   BH.G    100651240  651240    Classics of moral and political theory /                    
HG17/Clif                     1063001   BH   BH.G    102068206  1570246   La voluntad de creer : un debate sobre la ética de la creenc
HG17/Clif                     1063001   BH   BH.G    102067917  1570249   La voluntad de creer : un debate sobre la ética de la creenc
HG17/Clif                     1063001   BH   BH.G    102067919  1570251   La voluntad de creer : un debate sobre la ética de la creenc
HG17/Clif                     1063001   BH   BH.G    102067921  1570253   La voluntad de creer : un debate sobre la ética de la creenc
HG17/Clif                     1063001   BH   BH.G    102067956  1570254   La voluntad de creer : un debate sobre la ética de la creenc
HG17/Codi                     1130572   BH   BH.G    102153174  1666869   Codi europeu d'ètica de la policia = Código europeo de ética
HG17/Coec                     2125523   BH   BH.G    102400353  1897988   Ética de los Robots /                                       
HG17/Cohe                     776952    BH   BH.G    100776967  776967    Law, sexuality, and society : the enforcement of morals in c
HG17/Conc                     646243    BH   BH.G    100991227  991227    El concepto de igualdad /                                   
HG17/Conc                     646243    BH   BH.G    102004509  1504357   El concepto de igualdad /                                   
HG17/Conc                     646243    BH   BH.G    102003566  1502363   El concepto de igualdad /                                   
HG17/Corb                     1143608   BH   BH.G    102169417  1685331   Un lugar para la moral /                                    
HG17/Cord                     77393     BH   BH.G    100077402  77402     Ética y sociedad /                                          
HG17/Cort                     1198581   BH   BH.G    102235679  1763441   Neuroética y neuropolítica : sugerencias para la educación m
HG17/Cort                     2118453   BH   BH.G    102390965  1887884   Ética mínima : introducción a la filosofía práctica /       
HG17/Cort                     76962     BH   BH.G    100076976  76976     Ética mínima : introducción a la filosofía práctica /       
HG17/Cort                     76962     BH   BH.G    100077016  77016     Ética mínima : introducción a la filosofía práctica /       
HG17/Cort                     184800    BH   BH.G    100319655  319655    Ética sin moral /                                           
HG17/Cort                     184800    BH   BH.G    100213481  213481    Ética sin moral /                                           
HG17/Cort                     993921    BH   BH.G    100993922  993922    Ética aplicada y democracia radical /                       
HG17/Cort                     1023241   BH   BH.G    102005818  1504424   Ética civil y religión /                                    
HG17/Cort                     2097259   BH   BH.H    102355720  1855236   Ciudadanos del mundo : hacia una teoría de la ciudadanía /  
HG17/Cres                     2076730   BH   BH.G    102321647  1825017   El perdón : una investigación filosófica /                  
HG17/Cruz                     1231048   BH   BH.G    102317761  1812956   Hacerse cargo : por una responsabilidad fuerte y unas identi
HG17/Csik                     963972    BH   BH.G    100964021  964021    Fluir = Flow : una psicología de la felicidad /             
HG17/Cuar                     2076800   BH   BH.G    102326384  1825134   El poder del espíritu : Hegel y el "êthos" político /       
HG17/Cues                     1235954   BH   BH.G    102322257  1821466   Cuestiones de vida y muerte : perspectivas éticas y jurídica
HG17/Cues                     1103863   BH   BH.G    102120791  1633542   Cuestiones éticas de la ciencia y la tecnología en el siglo 
HG17/Dall                     2076804   BH   BH.G    102326365  1825143   La ética en Wittgenstein y el problema del relativismo /    
HG17/Damm                     1237417   BH   BH.G    102321637  1824094   El punto sobre la i : (ideas en torno a la libertad individu
HG17/Dawy                     99074     BH   BH.G    100099081  99081     Freiheit und Entfremdung /                                  
HG17/DeLa                     1024454   BH   BH.G    102037948  1535425   De la vida a la muerte : ciencia y bioética /               
HG17/DeLa                     1024454   BH   BH.G    102007401  1506083   De la vida a la muerte : ciencia y bioética /               
HG17/Deet                     1217115   BH   BH.G    102295358  1790272   De ética y política : conceptos, historia, instituciones /  
HG17/Demo                     1134515   BH   BH.G    102158604  1673272   Democracia y virtudes cívicas /                             
HG17/Derr                     993911    BH   BH.G    100993918  993918    Políticas de la amistad ; seguido de "El oído de Heidegger" 
HG17/Derr                     1124047   BH   BH.G    102143046  1657438   La hospitalidad /                                           
HG17/Desc                     1004318   BH   BH.G    101004328  1004328   Desconstrucción y pragmatismo /                             
HG17/Diaz                     76956     BH   BH.G    100076959  76959     El sujeto ético /                                           
HG17/Diaz                     32205     BH   BH.G    100032208  32208     Historia del pensamiento pacifista y no-violento contemporán
HG17/Diaz                     32105     BH   BH.G    100032106  32106     Eudaimonía : la felicidad como utopía necesaria /           


16/08/2026                                                                                          Página 124



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG17/Diaz                     32205     BH   BH.G    101015822  1015822   Historia del pensamiento pacifista y no-violento contemporán
HG17/Dieg                     2116723   BH   BH.G    102386917  1885255   Cuerpos inadecuados : el desafío transhumanista a la filosof
HG17/Dieg                     2086328   BH   BH.G    102339404  1839563   Transhumanismo : la búsqueda tecnológica del mejoramiento hu
HG17/Diez                     890660    BH   BH.G    100890668  890668    10 palabras clave sobre racismo y xenofobia /               
HG17/Diez                     1134216   BH   BH.G    102151282  1672879   10 palabras clave en Ética /                                
HG17/Diez                     1148757   BH   BH.G    102175805  1693396   Los comités nacionales de bioética : legislación internacion
HG17/Diez                     1023528   BH   BH.G    102006131  1504798   10 palabras clave en Ética /                                
HG17/Diez                     890660    BH   BH.G    100890669  890669    10 palabras clave sobre racismo y xenofobia /               
HG17/Diez                     890660    BH   BH.G    100891174  891174    10 palabras clave sobre racismo y xenofobia /               
HG17/Diez                     890660    BH   BH.G    100890664  890664    10 palabras clave sobre racismo y xenofobia /               
HG17/Diez                     890660    BH   BH.G    100890666  890666    10 palabras clave sobre racismo y xenofobia /               
HG17/Diez                     890660    BH   BH.G    100890667  890667    10 palabras clave sobre racismo y xenofobia /               
HG17/Dome                     23816     BH   BH.G    100692644  692644    De la ética a la política : de la razón erótica a la razón i
HG17/Domi                     2086076   BH   BH.G    102339369  1839226   Bioética narrativa /                                        
HG17/Dunn                     1177533   BH   BH.G    102211666  1732941   Values and the reflective point of view : on expressivism, s
HG17/Dunn                     2080241   BH   BH.G    102329868  1830478   Values and the reflective point of view : on expressivism, s
HG17/Dupr                     77652     BH   BH.G    100077656  77656     Los católicos y la anticoncepción /                         
HG17/Duss                     991970    BH   BH.G    100991975  991975    Ética de la liberación en la edad de la globalización y la e
HG17/Dwor                     667000    BH   BH.G    100671597  671597    Ética privada e igualitarismo político /                    
HG17/Dwor                     648793    BH   BH.G    100711008  711008    El dominio de la vida : una discusión acerca del aborto, la 
HG17/Dwor                     667000    BH   BH.G    100916275  916275    Ética privada e igualitarismo político /                    
HG17/Eche                     1073698   BH   BH.G    102137911  1653100   Ciencia y valores /                                         
HG17/Eco                      1105167   BH   BH.G    102123779  1635177   Cinco escritos morales /                                    
HG17/Edel                     77113     BH   BH.G    100077123  77123     El método en la teoría ética /                              
HG17/Edel                     77113     BH   BH.G    100077292  77292     El método en la teoría ética /                              
HG17/Edwa                     77703     BH   BH.G    100077710  77710     Pleasures and pains : a theory of qualitative hedonism /    
HG17/Enze                     80274     BH   BH.G    100080278  80278     Política y delito /                                         
HG17/Enze                     515517    BH   BH.G    100695279  695279    Mediocridad y delirio /                                     
HG17/Epic                     871251    BH   BH.G    100871266  871266    Máximas para una vida feliz /                               
HG17/Erri                     2122340   BH   BH.G    102396393  1893705   Blasfemar en el templo. (I), Debates irreverentes /         
HG17/Ethi                     927379    BH   BH.G    100927385  927385    Ethics and aesthetics : the moral turn of postmodernism /   
HG17/Etic                     1070730   BH   BH.G    102080645  1586845   Manual de ética para 4 de la ESO : (una propuesta plural par
HG17/Etic                     1070730   BH   BH.G    102080651  1586849   Manual de ética para 4 de la ESO : (una propuesta plural par
HG17/Etic                     1070730   BH   BH.G    102080653  1586852   Manual de ética para 4 de la ESO : (una propuesta plural par
HG17/Etic                     1070730   BH   BH.G    102099563  1606654   Manual de ética para 4 de la ESO : (una propuesta plural par
HG17/Etic                     1160280   BH   BH.G    102188874  1709701   Ética y ethos profesionales /                               
HG17/Etic                     1074689   BH   BH.G    102085961  1590133   La ética, aliento de lo eterno : homenaje al profesor Rafael
HG17/Etic                     1160280   BH   BH.G    102189711  1709272   Ética y ethos profesionales /                               
HG17/Etic                     890318    BH   BH.G    100890326  890326    Ética : xenofobia y racismo : materiales curriculares de Ens
HG17/Etic                     249970    BH   BH.G    100373665  373665    Ética comunicativa y democracia /                           
HG17/Etic                     1232354   BH   BH.G    102318892  1815245   Éticas y políticas de la alteridad : en torno al pensamiento
HG17/Etic                     1223109   BH   BH.G    102304801  1799714   La ética en la política /                                   
HG17/Etic                     1223109   BH   BH.G    102303477  1799495   La ética en la política /                                   
HG17/Etic                     77708     BH   BH.G    100077724  77724     Ética : esquemas de trabajo para 3o de Filosofía /          
HG17/Etic                     1070730   BH   BH.G    102080647  1586846   Manual de ética para 4 de la ESO : (una propuesta plural par
HG17/Etic                     1070730   BH   BH.G    102080649  1586847   Manual de ética para 4 de la ESO : (una propuesta plural par
HG17/Etxe                     2102841   BH   BH.G    102364872  1863309   Las emociones y el mundo moral . más allá de la empatía /   
HG17/Fact                     1038824   BH   BH.G    102033104  1531140   Fact and value : essays on ethics and metaphysics for Judith
HG17/Fein                     752201    BH   BH.G    100752205  752205    Conceptos morales /                                         
HG17/Fern                     77077     BH   BH.G    100077084  77084     Introducción a la ética : problemas éticos de nuestro tiempo
HG17/Fern                     811823    BH   BH.G    100811833  811833    Ética de las profesiones /                                  
HG17/Fern                     1033011   BH   BH.G    102022506  1520781   Ética y filosofía política : asuntos públicos controvertidos
HG17/Ferr                     416861    BH   BH.G    100416887  416887    Ética aplicada del aborto a la violencia /                  
HG17/Ferr                     1173896   BH   BH.G    102203141  1728089   Para fundamentar la bioética : teorías y paradigmas teóricos
HG17/Ferr                     1105538   BH   BH.G    102122801  1635681   Ética aplicada del aborto a la violencia /                  
HG17/Ferr                     1019232   BH   BH.G    101019237  1019237   Filosofía moral /                                           


16/08/2026                                                                                          Página 125



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG17/Fina                     78172     BH   BH.G    100078175  78175     Ensayo sobre el obrar humano /                              
HG17/Flor                     2124986   BH   BH.G    102399958  1897147   Ética de la inteligencia artificial : principios, retos y op
HG17/Folc                     1207713   BH   BH.G    102261830  1776105   Ambiente, emoción y ética : actitudes ante la cultura de la 
HG17/Foot                     76992     BH   BH.G    100077002  77002     Teorías sobre la ética /                                    
HG17/Foot                     1056925   BH   BH.G    102060030  1560827   Bondad natural : una visión naturalista de la ética /       
HG17/Fran                     1116679   BH   BH.G    102135529  1647417   La importancia de lo que nos preocupa : ensayos filosóficos 
HG17/Fran                     1025776   BH   BH.G    102009144  1507780   The importance of what we care about : philosophical essays 
HG17/Fran                     59224     BH   BH.G    100059226  59226     The importance of what we care about : philosophical essays 
HG17/Fran                     134240    BH   BH.G    100134244  134244    Ethics /                                                    
HG17/Fran                     1217614   BH   BH.G    102295872  1790915   Sobre la charlatanería = (On bullshit) ; Sobre la verdad /  
HG17/Fras                     1157933   BH   BH.G    102185093  1705072   Escalas de justicia /                                       
HG17/Fric                     2105526   BH   BH.G    102370745  1868027   Epistemic injustice : power and the ethics of knowing /     
HG17/Fron                     102832    BH   BH.G    100102846  102846    Introducción a los problemas fundamentales del hombre /     
HG17/Fron                     102832    BH   BH.G    100871685  871685    Introducción a los problemas fundamentales del hombre /     
HG17/Fuen                     1220033   BH   BH.G    102304857  1801311   John Stuart Mill y la ética cívica de la libertad /         
HG17/Fuen                     1220033   BH   BH.G    102304877  1801313   John Stuart Mill y la ética cívica de la libertad /         
HG17/Fuen                     1220033   BH   BH.G    102304867  1801312   John Stuart Mill y la ética cívica de la libertad /         
HG17/Fuen                     1220033   BH   BH.G    102304847  1801310   John Stuart Mill y la ética cívica de la libertad /         
HG17/Fuen                     1220033   BH   BH.G    102296145  1794504   John Stuart Mill y la ética cívica de la libertad /         
HG17/Gafo                     714451    BH   BH.G    100714463  714463    Ética y biotecnología /                                     
HG17/Gafo                     546505    BH   BH.G    100546516  546516    La eutanasia y el arte de morir /                           
HG17/Gafo                     476502    BH   BH.G    100547604  547604    Fundamentación de la bioética y manipulación genética /     
HG17/Gand                     32548     BH   BH.G    100032550  32550     Todos los hombres son hermanos /                            
HG17/Gara                     837206    BH   BH.G    100837210  837210    Ética y libertad /                                          
HG17/Garc                     2086079   BH   BH.G    102339399  1839231   El nacimiento de la bioetica /                              
HG17/Garc                     77419     BH   BH.G    100077426  77426     Moral política en una sociedad pluralista /                 
HG17/Garc                     825870    BH   BH.G    100825880  825880    Sobre virtudes y vicios : tres ejercicios literario-filosófi
HG17/Garc                     1032683   BH   BH.G    102022033  1520260   Ética y hermenéutica : ensayo sobre la construcción moral de
HG17/Garc                     1174089   BH   BH.G    102203133  1728319   La bioética ante la enfermedad de Alzheimer (EA) /          
HG17/Garc                     1216918   BH   BH.G    102294713  1789984   El anillo de Giges : una introducción a la tradición central
HG17/Garc                     1223308   BH   BH.G    102303501  1799800   Muchas felicidades : tres visiones y más de la idea de felic
HG17/Gard                     1194653   BH   BH.G    102374371  1872206   Buen trabajo : cuando ética y excelencia convergen /        
HG17/Gesu                     2134235   BH   BH.G    102410905  1910414   Gesundheit nach Maß? : eine transdisziplinäre Studie zu den 
HG17/Geym                     317243    BH   BH.G    100570916  570916    La libertad /                                               
HG17/Gine                     80187     BH   BH.G    100080190  80190     El destino de la libertad : una reflexión frente al milenio 
HG17/Gine                     80187     BH   BH.G    100080192  80192     El destino de la libertad : una reflexión frente al milenio 
HG17/Gine                     1067219   BH   BH.G    102080672  1588053   Carisma y razón : la estructura moral de la sociedad moderna
HG17/Glob                     1175448   BH   BH.G    102208531  1730183   Global justice, global institutions /                       
HG17/Glov                     77006     BH   BH.G    100077013  77013     El hombre prefabricado : problemas éticos de la ingeniería g
HG17/Goib                     914336    BH   BH.G    100914343  914343    Fuertes contra la violencia /                               
